Frame: 5, ID: 2 Class: motion, Coor: 607,239,663,326
Frame: 432, ID: 22 Class: motion, Coor: 294,214,336,294
Frame: 433, ID: 9 Class: motion, Coor: 511,156,551,231
Frame: 433, ID: 21 Class: motion, Coor: 658,265,713,374
Frame: 433, ID: 22 Class: motion, Coor: 295,214,337,294
Frame: 434, ID: 9 Class: motion, Coor: 510,157,550,232
Frame: 434, ID: 21 Class: motion, Coor: 650,264,705,372
Frame: 434, ID: 22 Class: motion, Coor: 293,214,335,294
Frame: 435, ID: 9 Class: motion, Coor: 508,158,549,234
Frame: 435, ID: 21 Class: motion, Coor: 647,263,702,371
Frame: 435, ID: 22 Class: motion, Coor: 293,214,335,294
Frame: 436, ID: 9 Class: motion, Coor: 508,160,548,236
Frame: 436, ID: 21 Class: motion, Coor: 642,262,697,370
Frame: 436, ID: 22 Class: motion, Coor: 294,214,335,294
Frame: 437, ID: 9 Class: motion, Coor: 504,167,541,237
Frame: 437, ID: 21 Class: motion, Coor: 633,260,686,367
Frame: 437, ID: 22 Class: motion, Coor: 295,214,335,294
Frame: 438, ID: 9 Class: motion, Coor: 502,170,538,237
Frame: 438, ID: 21 Class: motion, Coor: 624,259,677,366
Frame: 438, ID: 22 Class: motion, Coor: 295,214,335,294
Frame: 439, ID: 9 Class: motion, Coor: 498,173,534,239
Frame: 439, ID: 21 Class: motion, Coor: 619,258,672,366
Frame: 439, ID: 22 Class: motion, Coor: 292,214,330,294
Frame: 440, ID: 9 Class: motion, Coor: 496,175,533,242
Frame: 440, ID: 21 Class: motion, Coor: 616,257,668,365
Frame: 440, ID: 22 Class: motion, Coor: 291,214,327,294
Frame: 441, ID: 9 Class: motion, Coor: 493,177,530,243
Frame: 441, ID: 21 Class: motion, Coor: 603,254,655,362
Frame: 441, ID: 22 Class: motion, Coor: 295,214,331,294
Frame: 442, ID: 9 Class: motion, Coor: 489,178,526,246
Frame: 442, ID: 21 Class: motion, Coor: 595,253,647,360
Frame: 442, ID: 22 Class: motion, Coor: 296,214,332,294
Frame: 443, ID: 9 Class: motion, Coor: 486,179,524,249
Frame: 443, ID: 21 Class: motion, Coor: 589,252,641,360
Frame: 443, ID: 22 Class: motion, Coor: 297,214,333,294
Frame: 444, ID: 9 Class: motion, Coor: 485,181,522,251
Frame: 444, ID: 21 Class: motion, Coor: 584,250,635,356
Frame: 444, ID: 22 Class: motion, Coor: 297,214,333,294
Frame: 445, ID: 9 Class: motion, Coor: 486,182,522,251
Frame: 445, ID: 21 Class: motion, Coor: 578,248,629,354
Frame: 445, ID: 22 Class: motion, Coor: 294,214,329,292
Frame: 446, ID: 9 Class: motion, Coor: 485,183,521,253
Frame: 446, ID: 21 Class: motion, Coor: 575,247,623,352
Frame: 446, ID: 22 Class: motion, Coor: 296,213,330,292
Frame: 447, ID: 9 Class: motion, Coor: 484,185,521,257
Frame: 447, ID: 21 Class: motion, Coor: 569,246,618,353
Frame: 447, ID: 22 Class: motion, Coor: 297,212,331,292
Frame: 448, ID: 9 Class: motion, Coor: 483,188,519,258
Frame: 448, ID: 21 Class: motion, Coor: 566,245,615,352
Frame: 448, ID: 22 Class: motion, Coor: 298,213,332,291
Frame: 449, ID: 9 Class: motion, Coor: 484,190,520,260
Frame: 449, ID: 21 Class: motion, Coor: 562,243,611,349
Frame: 449, ID: 22 Class: motion, Coor: 298,213,332,291
Frame: 450, ID: 9 Class: motion, Coor: 484,191,521,261
Frame: 450, ID: 21 Class: motion, Coor: 554,241,603,346
Frame: 450, ID: 22 Class: motion, Coor: 299,213,333,291
Frame: 451, ID: 9 Class: motion, Coor: 484,192,522,264
Frame: 451, ID: 21 Class: motion, Coor: 549,239,597,343
Frame: 451, ID: 22 Class: motion, Coor: 306,213,339,291
Frame: 452, ID: 9 Class: motion, Coor: 487,193,526,266
Frame: 452, ID: 21 Class: motion, Coor: 546,239,594,342
Frame: 452, ID: 22 Class: motion, Coor: 307,212,343,294
Frame: 453, ID: 9 Class: motion, Coor: 488,195,527,267
Frame: 453, ID: 21 Class: motion, Coor: 542,238,590,340
Frame: 453, ID: 22 Class: motion, Coor: 307,210,347,295
Frame: 454, ID: 9 Class: motion, Coor: 487,196,527,269
Frame: 454, ID: 21 Class: motion, Coor: 536,237,585,339
Frame: 454, ID: 22 Class: motion, Coor: 313,208,353,297
Frame: 454, ID: 35 Class: motion, Coor: 495,195,572,335
Frame: 455, ID: 22 Class: motion, Coor: 316,207,357,297
Frame: 455, ID: 35 Class: motion, Coor: 492,198,572,336
Frame: 456, ID: 22 Class: motion, Coor: 319,207,359,299
Frame: 456, ID: 35 Class: motion, Coor: 491,198,571,336
Frame: 457, ID: 22 Class: motion, Coor: 326,208,367,303
Frame: 457, ID: 35 Class: motion, Coor: 491,198,570,333
Frame: 458, ID: 22 Class: motion, Coor: 330,209,371,304
Frame: 458, ID: 35 Class: motion, Coor: 491,197,567,331
Frame: 459, ID: 22 Class: motion, Coor: 335,209,376,304
Frame: 459, ID: 35 Class: motion, Coor: 492,198,565,330
Frame: 460, ID: 22 Class: motion, Coor: 339,209,380,304
Frame: 460, ID: 35 Class: motion, Coor: 495,199,564,328
Frame: 461, ID: 22 Class: motion, Coor: 346,210,387,304
Frame: 461, ID: 35 Class: motion, Coor: 493,201,559,326
Frame: 462, ID: 22 Class: motion, Coor: 348,210,391,305
Frame: 462, ID: 35 Class: motion, Coor: 489,202,553,326
Frame: 463, ID: 22 Class: motion, Coor: 356,210,399,305
Frame: 463, ID: 35 Class: motion, Coor: 489,207,550,323
Frame: 463, ID: 39 Class: motion, Coor: 714,327,763,459
Frame: 464, ID: 22 Class: motion, Coor: 360,211,405,308
Frame: 464, ID: 35 Class: motion, Coor: 489,209,550,322
Frame: 464, ID: 39 Class: motion, Coor: 708,314,761,456
Frame: 465, ID: 22 Class: motion, Coor: 366,213,411,310
Frame: 465, ID: 35 Class: motion, Coor: 485,211,547,320
Frame: 465, ID: 39 Class: motion, Coor: 707,308,761,451
Frame: 466, ID: 22 Class: motion, Coor: 371,213,416,310
Frame: 466, ID: 35 Class: motion, Coor: 480,214,544,318
Frame: 466, ID: 39 Class: motion, Coor: 701,305,756,447
Frame: 467, ID: 22 Class: motion, Coor: 381,214,426,310
Frame: 467, ID: 35 Class: motion, Coor: 476,216,543,316
Frame: 467, ID: 39 Class: motion, Coor: 695,302,752,445
Frame: 468, ID: 22 Class: motion, Coor: 386,215,431,311
Frame: 468, ID: 35 Class: motion, Coor: 446,216,523,316
Frame: 468, ID: 39 Class: motion, Coor: 689,299,748,441
Frame: 469, ID: 35 Class: motion, Coor: 435,216,524,318
Frame: 469, ID: 39 Class: motion, Coor: 676,295,734,435
Frame: 470, ID: 35 Class: motion, Coor: 430,214,530,319
Frame: 470, ID: 39 Class: motion, Coor: 670,294,728,432
Frame: 471, ID: 35 Class: motion, Coor: 427,213,537,320
Frame: 471, ID: 39 Class: motion, Coor: 663,293,721,431
Frame: 472, ID: 35 Class: motion, Coor: 428,212,546,321
Frame: 472, ID: 39 Class: motion, Coor: 655,290,715,429
Frame: 473, ID: 9 Class: motion, Coor: 527,228,583,325
Frame: 473, ID: 22 Class: motion, Coor: 420,211,478,326
Frame: 473, ID: 35 Class: motion, Coor: 426,213,543,322
Frame: 473, ID: 39 Class: motion, Coor: 644,285,702,420
Frame: 474, ID: 9 Class: motion, Coor: 527,231,586,328
Frame: 474, ID: 22 Class: motion, Coor: 421,209,482,327
Frame: 474, ID: 39 Class: motion, Coor: 638,283,695,415
Frame: 475, ID: 9 Class: motion, Coor: 538,233,595,329
Frame: 475, ID: 22 Class: motion, Coor: 420,207,484,328
Frame: 475, ID: 39 Class: motion, Coor: 630,282,689,413
Frame: 476, ID: 9 Class: motion, Coor: 543,234,598,329
Frame: 476, ID: 22 Class: motion, Coor: 426,207,489,329
Frame: 476, ID: 39 Class: motion, Coor: 626,280,686,411
Frame: 477, ID: 9 Class: motion, Coor: 546,235,601,332
Frame: 477, ID: 22 Class: motion, Coor: 425,217,486,330
Frame: 477, ID: 39 Class: motion, Coor: 590,248,668,410
Frame: 478, ID: 22 Class: motion, Coor: 425,225,484,333
Frame: 478, ID: 39 Class: motion, Coor: 571,241,654,403
Frame: 479, ID: 22 Class: motion, Coor: 424,228,485,335
Frame: 479, ID: 39 Class: motion, Coor: 566,238,651,401
Frame: 480, ID: 22 Class: motion, Coor: 425,230,489,336
Frame: 480, ID: 39 Class: motion, Coor: 562,238,648,400
Frame: 481, ID: 22 Class: motion, Coor: 429,232,492,338
Frame: 481, ID: 35 Class: motion, Coor: 390,218,522,344
Frame: 481, ID: 39 Class: motion, Coor: 562,241,645,396
Frame: 482, ID: 35 Class: motion, Coor: 389,218,520,345
Frame: 482, ID: 39 Class: motion, Coor: 562,243,643,392
Frame: 483, ID: 21 Class: motion, Coor: 393,214,429,289
Frame: 483, ID: 22 Class: motion, Coor: 455,236,519,344
Frame: 483, ID: 35 Class: motion, Coor: 385,219,518,347
Frame: 483, ID: 39 Class: motion, Coor: 563,245,641,389
Frame: 484, ID: 21 Class: motion, Coor: 384,202,425,285
Frame: 484, ID: 22 Class: motion, Coor: 460,238,524,346
Frame: 484, ID: 39 Class: motion, Coor: 526,247,613,386
Frame: 485, ID: 21 Class: motion, Coor: 378,198,422,284
Frame: 485, ID: 39 Class: motion, Coor: 511,250,604,385
Frame: 486, ID: 21 Class: motion, Coor: 376,197,421,284
Frame: 486, ID: 39 Class: motion, Coor: 505,251,604,383
Frame: 487, ID: 21 Class: motion, Coor: 374,196,419,282
Frame: 487, ID: 39 Class: motion, Coor: 502,253,604,378
Frame: 488, ID: 21 Class: motion, Coor: 366,194,410,281
Frame: 488, ID: 39 Class: motion, Coor: 504,249,612,375
Frame: 489, ID: 21 Class: motion, Coor: 362,194,404,280
Frame: 489, ID: 39 Class: motion, Coor: 507,249,618,373
Frame: 490, ID: 21 Class: motion, Coor: 358,192,400,279
Frame: 490, ID: 39 Class: motion, Coor: 507,250,623,373
Frame: 491, ID: 21 Class: motion, Coor: 355,191,396,278
Frame: 491, ID: 39 Class: motion, Coor: 506,248,627,373
Frame: 492, ID: 21 Class: motion, Coor: 351,190,391,274
Frame: 492, ID: 39 Class: motion, Coor: 512,246,637,372
Frame: 493, ID: 21 Class: motion, Coor: 346,189,386,275
Frame: 493, ID: 39 Class: motion, Coor: 516,245,643,374
Frame: 494, ID: 21 Class: motion, Coor: 339,189,380,273
Frame: 494, ID: 39 Class: motion, Coor: 517,244,647,374
Frame: 495, ID: 21 Class: motion, Coor: 336,189,377,273
Frame: 495, ID: 39 Class: motion, Coor: 517,242,649,375
Frame: 496, ID: 21 Class: motion, Coor: 331,188,372,273
Frame: 496, ID: 39 Class: motion, Coor: 516,241,650,375
Frame: 497, ID: 21 Class: motion, Coor: 323,187,364,272
Frame: 497, ID: 39 Class: motion, Coor: 514,240,653,382
Frame: 498, ID: 21 Class: motion, Coor: 320,187,361,271
Frame: 498, ID: 39 Class: motion, Coor: 515,239,656,383
Frame: 499, ID: 21 Class: motion, Coor: 315,187,355,271
Frame: 499, ID: 39 Class: motion, Coor: 518,238,659,384
Frame: 500, ID: 21 Class: motion, Coor: 311,186,350,270
Frame: 500, ID: 39 Class: motion, Coor: 519,237,664,390
Frame: 501, ID: 21 Class: motion, Coor: 306,186,344,270
Frame: 501, ID: 39 Class: motion, Coor: 521,237,667,395
Frame: 502, ID: 21 Class: motion, Coor: 301,187,338,269
Frame: 502, ID: 39 Class: motion, Coor: 522,237,667,399
Frame: 503, ID: 9 Class: motion, Coor: 744,286,772,342
Frame: 503, ID: 21 Class: motion, Coor: 294,189,331,269
Frame: 503, ID: 39 Class: motion, Coor: 523,235,668,401
Frame: 504, ID: 9 Class: motion, Coor: 752,288,779,342
Frame: 504, ID: 21 Class: motion, Coor: 288,188,325,268
Frame: 504, ID: 22 Class: motion, Coor: 726,257,771,337
Frame: 504, ID: 35 Class: motion, Coor: 281,214,336,271
Frame: 504, ID: 39 Class: motion, Coor: 526,231,674,408
Frame: 505, ID: 21 Class: motion, Coor: 278,185,315,269
Frame: 505, ID: 22 Class: motion, Coor: 725,241,775,336
Frame: 505, ID: 35 Class: motion, Coor: 276,213,328,267
Frame: 505, ID: 39 Class: motion, Coor: 529,228,677,411
Frame: 506, ID: 21 Class: motion, Coor: 273,183,311,269
Frame: 506, ID: 22 Class: motion, Coor: 726,236,777,335
Frame: 506, ID: 39 Class: motion, Coor: 529,226,676,413
Frame: 506, ID: 40 Class: motion, Coor: 710,438,763,576
Frame: 507, ID: 21 Class: motion, Coor: 270,184,307,269
Frame: 507, ID: 22 Class: motion, Coor: 723,232,775,334
Frame: 507, ID: 39 Class: motion, Coor: 531,225,678,416
Frame: 507, ID: 40 Class: motion, Coor: 703,436,758,576
Frame: 508, ID: 21 Class: motion, Coor: 268,184,305,269
Frame: 508, ID: 22 Class: motion, Coor: 720,230,772,333
Frame: 508, ID: 39 Class: motion, Coor: 533,223,680,418
Frame: 508, ID: 40 Class: motion, Coor: 694,435,751,576
Frame: 509, ID: 21 Class: motion, Coor: 267,183,303,267
Frame: 509, ID: 22 Class: motion, Coor: 714,229,769,333
Frame: 509, ID: 39 Class: motion, Coor: 533,222,682,421
Frame: 509, ID: 40 Class: motion, Coor: 680,438,739,576
Frame: 510, ID: 21 Class: motion, Coor: 263,182,298,266
Frame: 510, ID: 22 Class: motion, Coor: 719,227,774,333
Frame: 510, ID: 39 Class: motion, Coor: 533,221,685,423
Frame: 510, ID: 40 Class: motion, Coor: 674,437,733,576
Frame: 511, ID: 21 Class: motion, Coor: 257,181,292,266
Frame: 512, ID: 21 Class: motion, Coor: 254,181,290,265
Frame: 512, ID: 41 Class: motion, Coor: 529,220,565,328
Frame: 512, ID: 42 Class: motion, Coor: 578,223,747,576
Frame: 513, ID: 21 Class: motion, Coor: 251,181,288,265
Frame: 513, ID: 41 Class: motion, Coor: 526,219,563,328
Frame: 513, ID: 42 Class: motion, Coor: 579,222,747,576
Frame: 514, ID: 21 Class: motion, Coor: 250,181,286,262
Frame: 514, ID: 41 Class: motion, Coor: 523,217,560,326
Frame: 514, ID: 42 Class: motion, Coor: 577,222,744,576
Frame: 515, ID: 21 Class: motion, Coor: 244,179,280,261
Frame: 515, ID: 39 Class: motion, Coor: 579,219,738,436
Frame: 515, ID: 40 Class: motion, Coor: 593,429,659,576
Frame: 515, ID: 41 Class: motion, Coor: 517,214,553,321
Frame: 515, ID: 42 Class: motion, Coor: 576,221,743,576
Frame: 516, ID: 21 Class: motion, Coor: 240,178,275,260
Frame: 516, ID: 39 Class: motion, Coor: 587,218,748,441
Frame: 516, ID: 40 Class: motion, Coor: 582,425,651,576
Frame: 516, ID: 41 Class: motion, Coor: 510,213,545,318
Frame: 517, ID: 21 Class: motion, Coor: 235,178,271,260
Frame: 517, ID: 39 Class: motion, Coor: 596,216,761,443
Frame: 517, ID: 40 Class: motion, Coor: 551,420,624,576
Frame: 517, ID: 41 Class: motion, Coor: 506,211,542,316
Frame: 518, ID: 21 Class: motion, Coor: 232,177,268,259
Frame: 518, ID: 39 Class: motion, Coor: 599,215,767,446
Frame: 518, ID: 40 Class: motion, Coor: 531,420,606,576
Frame: 518, ID: 41 Class: motion, Coor: 504,210,540,314
Frame: 519, ID: 21 Class: motion, Coor: 230,176,266,258
Frame: 519, ID: 39 Class: motion, Coor: 601,214,736,402
Frame: 519, ID: 40 Class: motion, Coor: 520,420,598,576
Frame: 519, ID: 41 Class: motion, Coor: 500,208,537,313
Frame: 520, ID: 21 Class: motion, Coor: 225,174,262,258
Frame: 520, ID: 39 Class: motion, Coor: 597,211,718,384
Frame: 520, ID: 40 Class: motion, Coor: 504,414,586,576
Frame: 520, ID: 41 Class: motion, Coor: 493,206,529,310
Frame: 520, ID: 42 Class: motion, Coor: 701,325,766,461
Frame: 521, ID: 21 Class: motion, Coor: 221,175,258,258
Frame: 521, ID: 39 Class: motion, Coor: 600,207,713,375
Frame: 521, ID: 40 Class: motion, Coor: 481,410,565,576
Frame: 521, ID: 41 Class: motion, Coor: 488,205,524,309
Frame: 521, ID: 42 Class: motion, Coor: 716,341,770,456
Frame: 522, ID: 21 Class: motion, Coor: 219,175,256,256
Frame: 522, ID: 39 Class: motion, Coor: 603,206,711,372
Frame: 522, ID: 40 Class: motion, Coor: 470,410,553,576
Frame: 522, ID: 41 Class: motion, Coor: 484,204,520,308
Frame: 522, ID: 42 Class: motion, Coor: 724,356,770,455
Frame: 523, ID: 21 Class: motion, Coor: 217,174,254,255
Frame: 523, ID: 39 Class: motion, Coor: 606,206,709,371
Frame: 523, ID: 40 Class: motion, Coor: 453,408,539,576
Frame: 523, ID: 41 Class: motion, Coor: 479,203,516,308
Frame: 523, ID: 42 Class: motion, Coor: 738,406,763,456
Frame: 524, ID: 21 Class: motion, Coor: 212,174,249,254
Frame: 524, ID: 39 Class: motion, Coor: 607,205,706,371
Frame: 524, ID: 40 Class: motion, Coor: 437,403,526,576
Frame: 524, ID: 41 Class: motion, Coor: 475,199,511,302
Frame: 524, ID: 42 Class: motion, Coor: 749,425,764,455
Frame: 525, ID: 21 Class: motion, Coor: 209,173,245,253
Frame: 525, ID: 39 Class: motion, Coor: 604,203,701,370
Frame: 525, ID: 40 Class: motion, Coor: 423,399,514,576
Frame: 525, ID: 41 Class: motion, Coor: 471,197,506,299
Frame: 525, ID: 42 Class: motion, Coor: 761,448,763,453
Frame: 526, ID: 21 Class: motion, Coor: 206,173,243,253
Frame: 526, ID: 39 Class: motion, Coor: 603,200,696,370
Frame: 526, ID: 40 Class: motion, Coor: 406,395,497,576
Frame: 526, ID: 41 Class: motion, Coor: 467,197,503,297
Frame: 527, ID: 21 Class: motion, Coor: 204,173,241,253
Frame: 527, ID: 39 Class: motion, Coor: 602,200,691,370
Frame: 527, ID: 40 Class: motion, Coor: 391,394,482,576
Frame: 527, ID: 41 Class: motion, Coor: 466,197,501,297
Frame: 528, ID: 21 Class: motion, Coor: 199,171,236,252
Frame: 528, ID: 39 Class: motion, Coor: 603,199,688,369
Frame: 528, ID: 40 Class: motion, Coor: 376,395,468,576
Frame: 528, ID: 41 Class: motion, Coor: 464,196,500,294
Frame: 529, ID: 21 Class: motion, Coor: 196,171,232,250
Frame: 529, ID: 39 Class: motion, Coor: 605,197,686,369
Frame: 529, ID: 40 Class: motion, Coor: 366,394,460,576
Frame: 529, ID: 41 Class: motion, Coor: 461,193,497,292
Frame: 530, ID: 21 Class: motion, Coor: 192,170,228,250
Frame: 530, ID: 39 Class: motion, Coor: 606,195,685,370
Frame: 530, ID: 40 Class: motion, Coor: 355,390,451,576
Frame: 530, ID: 41 Class: motion, Coor: 458,194,493,290
Frame: 531, ID: 21 Class: motion, Coor: 189,170,226,250
Frame: 531, ID: 39 Class: motion, Coor: 605,192,684,374
Frame: 531, ID: 40 Class: motion, Coor: 335,386,425,563
Frame: 531, ID: 41 Class: motion, Coor: 455,192,490,288
Frame: 532, ID: 21 Class: motion, Coor: 186,170,223,249
Frame: 532, ID: 39 Class: motion, Coor: 604,191,681,376
Frame: 532, ID: 40 Class: motion, Coor: 320,385,408,556
Frame: 532, ID: 41 Class: motion, Coor: 453,191,488,288
Frame: 533, ID: 21 Class: motion, Coor: 182,169,220,250
Frame: 533, ID: 39 Class: motion, Coor: 603,190,680,377
Frame: 533, ID: 40 Class: motion, Coor: 308,385,397,554
Frame: 533, ID: 41 Class: motion, Coor: 451,189,486,286
Frame: 534, ID: 21 Class: motion, Coor: 178,168,215,249
Frame: 534, ID: 39 Class: motion, Coor: 604,189,679,377
Frame: 534, ID: 40 Class: motion, Coor: 304,384,394,553
Frame: 534, ID: 41 Class: motion, Coor: 450,186,484,283
Frame: 535, ID: 21 Class: motion, Coor: 176,168,213,248
Frame: 535, ID: 39 Class: motion, Coor: 604,187,678,377
Frame: 535, ID: 40 Class: motion, Coor: 297,382,388,547
Frame: 535, ID: 41 Class: motion, Coor: 449,186,482,280
Frame: 536, ID: 21 Class: motion, Coor: 174,167,210,246
Frame: 536, ID: 39 Class: motion, Coor: 603,185,679,382
Frame: 536, ID: 40 Class: motion, Coor: 276,379,366,539
Frame: 536, ID: 41 Class: motion, Coor: 447,189,479,278
Frame: 537, ID: 21 Class: motion, Coor: 172,167,208,245
Frame: 537, ID: 39 Class: motion, Coor: 604,184,680,387
Frame: 537, ID: 40 Class: motion, Coor: 262,377,353,537
Frame: 537, ID: 41 Class: motion, Coor: 447,193,477,276
Frame: 538, ID: 21 Class: motion, Coor: 169,166,204,245
Frame: 538, ID: 39 Class: motion, Coor: 604,183,680,390
Frame: 538, ID: 40 Class: motion, Coor: 254,378,346,536
Frame: 538, ID: 41 Class: motion, Coor: 445,194,475,275
Frame: 539, ID: 21 Class: motion, Coor: 162,165,198,244
Frame: 539, ID: 39 Class: motion, Coor: 604,180,681,391
Frame: 539, ID: 40 Class: motion, Coor: 245,378,338,533
Frame: 539, ID: 41 Class: motion, Coor: 442,194,471,271
Frame: 540, ID: 21 Class: motion, Coor: 160,166,195,243
Frame: 540, ID: 22 Class: motion, Coor: 628,275,685,391
Frame: 540, ID: 39 Class: motion, Coor: 603,179,682,392
Frame: 540, ID: 40 Class: motion, Coor: 238,376,334,533
Frame: 540, ID: 41 Class: motion, Coor: 440,194,469,269
Frame: 541, ID: 21 Class: motion, Coor: 158,166,193,243
Frame: 541, ID: 22 Class: motion, Coor: 626,289,679,394
Frame: 541, ID: 40 Class: motion, Coor: 232,375,329,531
Frame: 541, ID: 41 Class: motion, Coor: 439,193,467,267
Frame: 542, ID: 21 Class: motion, Coor: 155,166,191,243
Frame: 542, ID: 22 Class: motion, Coor: 624,294,678,399
Frame: 542, ID: 40 Class: motion, Coor: 224,373,322,531
Frame: 542, ID: 41 Class: motion, Coor: 439,193,466,267
Frame: 542, ID: 44 Class: motion, Coor: 603,176,642,265
Frame: 543, ID: 21 Class: motion, Coor: 153,165,189,242
Frame: 543, ID: 22 Class: motion, Coor: 624,294,679,403
Frame: 543, ID: 40 Class: motion, Coor: 213,372,313,529
Frame: 543, ID: 41 Class: motion, Coor: 438,193,465,267
Frame: 543, ID: 44 Class: motion, Coor: 601,176,637,259
Frame: 544, ID: 21 Class: motion, Coor: 151,165,186,241
Frame: 544, ID: 22 Class: motion, Coor: 622,295,678,404
Frame: 544, ID: 40 Class: motion, Coor: 206,372,307,527
Frame: 544, ID: 41 Class: motion, Coor: 433,191,461,265
Frame: 544, ID: 44 Class: motion, Coor: 599,175,635,258
Frame: 545, ID: 21 Class: motion, Coor: 146,165,183,241
Frame: 545, ID: 22 Class: motion, Coor: 622,297,677,405
Frame: 545, ID: 40 Class: motion, Coor: 199,371,302,525
Frame: 545, ID: 41 Class: motion, Coor: 433,190,453,237
Frame: 545, ID: 44 Class: motion, Coor: 596,171,634,257
Frame: 546, ID: 21 Class: motion, Coor: 143,165,179,240
Frame: 546, ID: 22 Class: motion, Coor: 622,295,677,408
Frame: 546, ID: 40 Class: motion, Coor: 192,369,297,523
Frame: 546, ID: 41 Class: motion, Coor: 435,190,447,215
Frame: 546, ID: 44 Class: motion, Coor: 596,170,633,256
Frame: 547, ID: 21 Class: motion, Coor: 139,164,175,241
Frame: 547, ID: 22 Class: motion, Coor: 622,295,678,412
Frame: 547, ID: 40 Class: motion, Coor: 185,367,292,522
Frame: 547, ID: 41 Class: motion, Coor: 435,189,443,207
Frame: 547, ID: 44 Class: motion, Coor: 595,170,633,255
Frame: 548, ID: 21 Class: motion, Coor: 135,163,171,240
Frame: 548, ID: 22 Class: motion, Coor: 621,297,677,415
Frame: 548, ID: 40 Class: motion, Coor: 180,367,288,521
Frame: 548, ID: 44 Class: motion, Coor: 597,169,633,252
Frame: 549, ID: 21 Class: motion, Coor: 128,164,163,238
Frame: 549, ID: 22 Class: motion, Coor: 620,299,676,418
Frame: 549, ID: 40 Class: motion, Coor: 176,368,286,520
Frame: 549, ID: 44 Class: motion, Coor: 596,165,633,249
Frame: 550, ID: 21 Class: motion, Coor: 126,165,160,238
Frame: 550, ID: 22 Class: motion, Coor: 621,301,676,419
Frame: 550, ID: 40 Class: motion, Coor: 173,367,284,520
Frame: 550, ID: 44 Class: motion, Coor: 594,164,632,248
Frame: 551, ID: 21 Class: motion, Coor: 124,165,159,237
Frame: 551, ID: 22 Class: motion, Coor: 622,302,676,419
Frame: 551, ID: 40 Class: motion, Coor: 171,366,281,516
Frame: 551, ID: 44 Class: motion, Coor: 593,163,630,246
Frame: 551, ID: 47 Class: motion, Coor: 406,185,434,202
Frame: 552, ID: 21 Class: motion, Coor: 120,164,156,239
Frame: 552, ID: 22 Class: motion, Coor: 623,303,676,419
Frame: 552, ID: 35 Class: motion, Coor: 408,185,425,202
Frame: 552, ID: 40 Class: motion, Coor: 168,363,277,511
Frame: 552, ID: 44 Class: motion, Coor: 591,163,628,246
Frame: 552, ID: 47 Class: motion, Coor: 403,185,431,201
Frame: 553, ID: 21 Class: motion, Coor: 117,164,152,238
Frame: 553, ID: 22 Class: motion, Coor: 623,303,675,419
Frame: 553, ID: 35 Class: motion, Coor: 406,183,426,202
Frame: 553, ID: 40 Class: motion, Coor: 165,361,277,511
Frame: 553, ID: 44 Class: motion, Coor: 588,162,626,246
Frame: 554, ID: 21 Class: motion, Coor: 109,163,145,239
Frame: 554, ID: 22 Class: motion, Coor: 625,313,673,418
Frame: 554, ID: 35 Class: motion, Coor: 409,182,428,201
Frame: 554, ID: 40 Class: motion, Coor: 157,358,274,517
Frame: 554, ID: 44 Class: motion, Coor: 586,160,623,241
Frame: 555, ID: 21 Class: motion, Coor: 105,164,142,239
Frame: 555, ID: 22 Class: motion, Coor: 626,317,672,418
Frame: 555, ID: 40 Class: motion, Coor: 153,357,273,524
Frame: 555, ID: 44 Class: motion, Coor: 583,159,620,239
Frame: 556, ID: 21 Class: motion, Coor: 102,164,139,239
Frame: 556, ID: 22 Class: motion, Coor: 626,318,672,418
Frame: 556, ID: 40 Class: motion, Coor: 153,355,275,527
Frame: 556, ID: 44 Class: motion, Coor: 582,157,618,238
Frame: 556, ID: 48 Class: motion, Coor: 393,177,424,245
Frame: 557, ID: 21 Class: motion, Coor: 96,165,132,239
Frame: 557, ID: 22 Class: motion, Coor: 626,318,672,418
Frame: 557, ID: 40 Class: motion, Coor: 155,353,276,527
Frame: 557, ID: 44 Class: motion, Coor: 580,157,616,236
Frame: 557, ID: 48 Class: motion, Coor: 387,176,419,245
Frame: 558, ID: 21 Class: motion, Coor: 91,165,127,241
Frame: 558, ID: 22 Class: motion, Coor: 626,319,672,418
Frame: 558, ID: 40 Class: motion, Coor: 155,352,276,528
Frame: 558, ID: 44 Class: motion, Coor: 579,157,616,236
Frame: 558, ID: 48 Class: motion, Coor: 384,174,417,245
Frame: 559, ID: 21 Class: motion, Coor: 87,166,123,241
Frame: 559, ID: 22 Class: motion, Coor: 626,320,672,418
Frame: 559, ID: 40 Class: motion, Coor: 155,351,274,529
Frame: 559, ID: 44 Class: motion, Coor: 578,156,615,236
Frame: 559, ID: 48 Class: motion, Coor: 381,165,417,242
Frame: 560, ID: 21 Class: motion, Coor: 84,167,120,241
Frame: 560, ID: 22 Class: motion, Coor: 626,320,672,418
Frame: 560, ID: 40 Class: motion, Coor: 151,350,271,535
Frame: 560, ID: 44 Class: motion, Coor: 578,156,615,236
Frame: 560, ID: 48 Class: motion, Coor: 378,160,415,241
Frame: 561, ID: 21 Class: motion, Coor: 81,168,117,242
Frame: 561, ID: 22 Class: motion, Coor: 627,320,673,418
Frame: 561, ID: 40 Class: motion, Coor: 149,351,268,538
Frame: 561, ID: 44 Class: motion, Coor: 577,157,615,236
Frame: 561, ID: 48 Class: motion, Coor: 375,159,412,240
Frame: 562, ID: 21 Class: motion, Coor: 78,169,114,242
